Filename,Label
LA_T_3846386,spoof
LA_T_5511230,bonafide
LA_T_6150814,bonafide
LA_T_5988636,bonafide
LA_T_9644311,bonafide
LA_T_5504876,bonafide
LA_T_2471549,spoof
LA_T_3912695,spoof
LA_T_7939231,bonafide
LA_T_2774651,spoof
LA_T_9075670,bonafide
LA_T_2788389,spoof
LA_T_7613910,bonafide
LA_T_4199710,spoof
LA_T_1810743,spoof
LA_T_1449247,spoof
LA_T_4045467,spoof
LA_T_1455353,spoof
LA_T_2854491,spoof
LA_T_1948575,bonafide
LA_T_9402563,bonafide
LA_T_7145903,bonafide
LA_T_9884197,bonafide
LA_T_9748392,bonafide
LA_T_3503831,spoof
LA_T_3099776,spoof
LA_T_4787251,spoof
LA_T_2642014,bonafide
LA_T_3053150,spoof
LA_T_9536026,bonafide
LA_T_1773196,bonafide
LA_T_1182166,spoof
LA_T_1052790,bonafide
LA_T_4767966,spoof
LA_T_8865587,bonafide
LA_T_1562164,bonafide
LA_T_2199635,spoof
LA_T_1781151,spoof
LA_T_1893437,spoof
LA_T_5657926,bonafide
LA_T_4442559,spoof
LA_T_7075102,bonafide
LA_T_6035510,bonafide
LA_T_3044584,spoof
LA_T_2607453,spoof
LA_T_8169980,bonafide
LA_T_3547668,spoof
LA_T_2904574,spoof
LA_T_1521718,spoof
LA_T_9226313,bonafide
LA_T_6734950,bonafide
LA_T_4666356,bonafide
LA_T_2692888,spoof
LA_T_8898922,bonafide
LA_T_1067553,spoof
LA_T_3894635,spoof
LA_T_2552536,spoof
LA_T_9392229,bonafide
LA_T_1858071,spoof
LA_T_5049541,bonafide
LA_T_3577419,spoof
LA_T_4437608,spoof
LA_T_4524884,spoof
LA_T_8303411,bonafide
LA_T_8473215,bonafide
LA_T_4032705,spoof
LA_T_1869525,bonafide
LA_T_2624058,spoof
LA_T_7846284,bonafide
LA_T_1228221,spoof
LA_T_9526930,bonafide
LA_T_2204578,spoof
LA_T_2707835,bonafide
LA_T_5872241,bonafide
LA_T_7978694,bonafide
LA_T_5919047,bonafide
LA_T_2170373,spoof
LA_T_4595183,spoof
LA_T_3527643,bonafide
LA_T_6963013,bonafide
LA_T_2875055,bonafide
LA_T_3026804,bonafide
LA_T_5061172,bonafide
LA_T_4020066,spoof
LA_T_2214499,spoof
LA_T_9392152,bonafide
LA_T_2684487,spoof
LA_T_7778575,bonafide
LA_T_5315235,bonafide
LA_T_1303665,spoof
LA_T_4664105,bonafide
LA_T_4051929,bonafide
LA_T_5387155,bonafide
LA_T_6554775,bonafide
LA_T_3657309,bonafide
LA_T_2888246,bonafide
LA_T_5297168,bonafide
LA_T_2622954,bonafide
LA_T_3514014,spoof
LA_T_4094714,bonafide
LA_T_1378563,bonafide
LA_T_6994918,bonafide
LA_T_3581859,spoof
LA_T_2824055,spoof
LA_T_5799348,bonafide
LA_T_8038233,bonafide
LA_T_2140422,spoof
LA_T_2992552,spoof
LA_T_1243390,spoof
LA_T_1885356,spoof
LA_T_2444945,spoof
LA_T_2474244,bonafide
LA_T_4486968,spoof
LA_T_3890113,spoof
LA_T_6816405,bonafide
LA_T_3339466,spoof
LA_T_3208992,bonafide
LA_T_2389816,spoof
LA_T_8853276,bonafide
LA_T_4387952,spoof
LA_T_2797332,bonafide
LA_T_4780450,spoof
LA_T_1423901,spoof
LA_T_1787246,bonafide
LA_T_4594202,spoof
LA_T_8164024,bonafide
LA_T_2496306,spoof
LA_T_1746987,bonafide
LA_T_4162571,spoof
LA_T_1242957,spoof
LA_T_9896606,bonafide
LA_T_1787169,bonafide
LA_T_8599305,bonafide
LA_T_3165230,spoof
LA_T_1625761,bonafide
LA_T_2579152,bonafide
LA_T_2492818,spoof
LA_T_3315434,bonafide
LA_T_4664739,bonafide
LA_T_4300273,bonafide
LA_T_2407071,bonafide
LA_T_3314192,bonafide
LA_T_2832247,spoof
LA_T_1727207,spoof
LA_T_9515789,bonafide
LA_T_6496177,bonafide
LA_T_6078217,bonafide
LA_T_2720509,spoof
LA_T_4438283,spoof
LA_T_2065225,spoof
LA_T_1706449,spoof
LA_T_2811323,spoof
LA_T_3282134,spoof
LA_T_7144134,bonafide
LA_T_3188096,spoof
LA_T_2482961,bonafide
LA_T_9789409,bonafide
LA_T_3009665,bonafide
LA_T_5891775,bonafide
LA_T_3040055,spoof
LA_T_1196762,spoof
LA_T_2190972,spoof
LA_T_8638376,bonafide
LA_T_1269847,bonafide
LA_T_4556831,spoof
LA_T_3217600,spoof
LA_T_4709513,spoof
LA_T_6472152,bonafide
LA_T_4053835,bonafide
LA_T_3050782,spoof
LA_T_1489194,spoof
LA_T_7450091,bonafide
LA_T_4961493,bonafide
LA_T_4111048,spoof
LA_T_3863269,spoof
LA_T_1406835,bonafide
LA_T_2424805,spoof
LA_T_1830412,spoof
LA_T_7445288,bonafide
LA_T_5077870,bonafide
LA_T_1677566,spoof
LA_T_4253372,spoof
LA_T_3517869,bonafide
LA_T_6630946,bonafide
LA_T_4401474,spoof
LA_T_9631300,bonafide
LA_T_3913598,spoof
LA_T_4249039,spoof
LA_T_2960526,spoof
LA_T_8812445,bonafide
LA_T_1149145,spoof
LA_T_2757186,spoof
LA_T_3472880,spoof
LA_T_4533333,spoof
LA_T_8944180,bonafide
LA_T_2098065,spoof
LA_T_1999263,spoof
LA_T_8919107,bonafide
LA_T_3547895,spoof
LA_T_3769045,bonafide
LA_T_2613283,spoof
LA_T_3625664,bonafide
LA_T_1049021,bonafide
LA_T_4500714,spoof
LA_T_7847845,bonafide
LA_T_3656125,spoof
LA_T_3024677,spoof
LA_T_1775885,spoof
LA_T_4076179,spoof
LA_T_1962461,spoof
LA_T_2207082,spoof
LA_T_3547682,spoof
LA_T_7143060,bonafide
LA_T_3119779,bonafide
LA_T_3994219,spoof
LA_T_3233814,bonafide
LA_T_4376678,spoof
LA_T_7163377,bonafide
LA_T_4273552,spoof
LA_T_9219481,bonafide
LA_T_1574736,spoof
LA_T_1395303,spoof
LA_T_8815396,bonafide
LA_T_3494462,spoof
LA_T_4410198,spoof
LA_T_4678305,bonafide
LA_T_3729389,bonafide
LA_T_9482402,bonafide
LA_T_3176224,spoof
LA_T_3040365,spoof
LA_T_6078773,bonafide
LA_T_1127197,spoof
LA_T_1492361,spoof
LA_T_4197307,bonafide
LA_T_9480695,bonafide
LA_T_8798465,bonafide
LA_T_3452222,bonafide
LA_T_5688847,bonafide
LA_T_4314646,spoof
LA_T_1251062,spoof
LA_T_4243832,spoof
LA_T_6376473,bonafide
LA_T_1461454,spoof
LA_T_1664424,spoof
LA_T_3915181,bonafide
LA_T_3077161,spoof
LA_T_2801537,spoof
LA_T_7037373,bonafide
LA_T_3969759,bonafide
LA_T_5336219,bonafide
LA_T_6731739,bonafide
LA_T_4600077,spoof
LA_T_7848595,bonafide
LA_T_6334757,bonafide
LA_T_4614553,spoof
LA_T_6521045,bonafide
LA_T_3782894,spoof
LA_T_2620323,spoof
LA_T_2351131,spoof
LA_T_8342717,bonafide
LA_T_5611078,bonafide
LA_T_2502033,bonafide
LA_T_3262159,spoof
LA_T_1292640,spoof
LA_T_6014366,bonafide
LA_T_6358737,bonafide
LA_T_6861216,bonafide
LA_T_3920259,spoof
LA_T_2992916,bonafide
LA_T_2291376,spoof
LA_T_3719601,spoof
LA_T_2369266,spoof
LA_T_3007022,spoof
LA_T_1007571,bonafide
LA_T_9174733,bonafide
LA_T_1274512,spoof
LA_T_1115054,spoof
LA_T_1340219,spoof
LA_T_2307815,bonafide
LA_T_3845922,spoof
LA_T_4028860,spoof
LA_T_2155869,spoof
LA_T_3630061,spoof
LA_T_2467463,spoof
LA_T_2294527,spoof
LA_T_1596451,bonafide
LA_T_4610944,spoof
LA_T_8806097,bonafide
LA_T_6242456,bonafide
LA_T_2518633,spoof
LA_T_1447757,bonafide
LA_T_3797486,spoof
LA_T_1656516,spoof
LA_T_7065043,bonafide
LA_T_1090341,spoof
LA_T_1532340,bonafide
LA_T_1602193,spoof
LA_T_3128040,spoof
LA_T_2599425,spoof
LA_T_7014336,bonafide
LA_T_3175127,bonafide
LA_T_1803132,spoof
LA_T_4804940,spoof
LA_T_3181660,spoof
LA_T_6631167,bonafide
LA_T_4055913,bonafide
LA_T_3024331,spoof
LA_T_2854359,spoof
LA_T_6069460,bonafide
LA_T_3331954,spoof
LA_T_6858608,bonafide
LA_T_7988057,bonafide
LA_T_2451410,spoof
LA_T_5058278,bonafide
LA_T_3924575,spoof
LA_T_3428004,spoof
LA_T_3180025,spoof
LA_T_4506280,spoof
LA_T_1736342,bonafide
LA_T_2788845,spoof
LA_T_2804050,spoof
LA_T_3292903,spoof
LA_T_9701712,bonafide
LA_T_1859199,spoof
LA_T_7220961,bonafide
LA_T_4966921,bonafide
LA_T_7288960,bonafide
LA_T_3365001,bonafide
LA_T_1651300,spoof
LA_T_2827758,spoof
LA_T_7239632,bonafide
LA_T_2716862,spoof
LA_T_3050021,spoof
LA_T_8947818,bonafide
LA_T_9884044,bonafide
LA_T_4238059,spoof
LA_T_6150466,bonafide
LA_T_5788985,bonafide
LA_T_7275897,bonafide
LA_T_8971754,bonafide
LA_T_1131312,bonafide
LA_T_1615824,spoof
LA_T_3192467,spoof
LA_T_2773676,spoof
LA_T_3509251,spoof
LA_T_2165389,spoof
LA_T_2869730,bonafide
LA_T_2559146,bonafide
LA_T_8387777,bonafide
LA_T_2565447,spoof
LA_T_4513430,bonafide
LA_T_2779861,spoof
LA_T_2216491,spoof
LA_T_7182909,bonafide
LA_T_2333273,spoof
LA_T_9188299,bonafide
LA_T_2951940,spoof
LA_T_1509895,bonafide
LA_T_8830400,bonafide
LA_T_1583806,spoof
LA_T_4456087,bonafide
LA_T_2954647,spoof
LA_T_2601192,bonafide
LA_T_8537108,bonafide
LA_T_7512717,bonafide
LA_T_3317496,bonafide
LA_T_1271529,spoof
LA_T_4178996,spoof
LA_T_7801452,bonafide
LA_T_4075500,bonafide
LA_T_1813585,spoof
LA_T_8280464,bonafide
LA_T_5777134,bonafide
LA_T_5265204,bonafide
LA_T_4443914,spoof
LA_T_1410416,bonafide
LA_T_3470776,spoof
LA_T_8597023,bonafide
LA_T_4891139,spoof
LA_T_3933322,spoof
LA_T_1301129,spoof
LA_T_2356992,spoof
LA_T_6181183,bonafide
LA_T_5872172,bonafide
LA_T_1421966,spoof
LA_T_6922879,bonafide
LA_T_4369654,bonafide
LA_T_2589508,spoof
LA_T_5242457,bonafide
LA_T_5900964,bonafide
LA_T_9189420,bonafide
LA_T_2349426,spoof
LA_T_4140779,spoof
LA_T_8049822,bonafide
LA_T_4170985,spoof
LA_T_7359075,bonafide
LA_T_7814112,bonafide
LA_T_3987993,spoof
LA_T_2012878,spoof
LA_T_3413479,spoof
LA_T_1584006,spoof
LA_T_9203438,bonafide
LA_T_3091601,spoof
LA_T_1946144,bonafide
LA_T_3399413,bonafide
LA_T_3439561,spoof
LA_T_2540949,spoof
LA_T_3977258,spoof
LA_T_6979533,bonafide
LA_T_2605127,spoof
LA_T_3704574,bonafide
LA_T_1222609,bonafide
LA_T_1699801,bonafide
LA_T_9762480,bonafide
LA_T_1661868,spoof
LA_T_3132165,spoof
LA_T_6396662,bonafide
LA_T_3391018,spoof
LA_T_4190178,spoof
LA_T_6688612,bonafide
LA_T_1691318,bonafide
LA_T_9937911,bonafide
LA_T_9226005,bonafide
LA_T_3782527,bonafide
LA_T_1619128,spoof
LA_T_3689595,bonafide
LA_T_3473898,spoof
LA_T_2601738,spoof
LA_T_8522600,bonafide
LA_T_2831186,spoof
LA_T_1934754,bonafide
LA_T_3758429,bonafide
LA_T_4696712,spoof
LA_T_8536928,bonafide
LA_T_1783249,spoof
LA_T_7183032,bonafide
LA_T_2937894,spoof
LA_T_4751280,spoof
LA_T_7070241,bonafide
LA_T_3204573,spoof
LA_T_3517421,spoof
LA_T_7233209,bonafide
LA_T_3120046,spoof
LA_T_3440021,spoof
LA_T_3888800,spoof
LA_T_3758398,spoof
LA_T_4475830,spoof
LA_T_2152627,spoof
LA_T_1405514,spoof
LA_T_4142691,spoof
LA_T_1841421,spoof
LA_T_4543133,bonafide
LA_T_5043547,bonafide
LA_T_2449868,spoof
LA_T_4724678,spoof
LA_T_4111857,bonafide
LA_T_3661578,bonafide
LA_T_1664823,spoof
LA_T_3020737,spoof
LA_T_1698724,bonafide
LA_T_1745993,bonafide
LA_T_1847532,spoof
LA_T_3849267,bonafide
LA_T_1969578,spoof
LA_T_4878662,spoof
LA_T_5547883,bonafide
LA_T_8974364,bonafide
LA_T_3566209,spoof
LA_T_6780253,bonafide
LA_T_6799312,bonafide
LA_T_3202119,spoof
LA_T_4752788,bonafide
LA_T_9741234,bonafide
LA_T_1361524,spoof
LA_T_6206040,bonafide
LA_T_1438745,spoof
LA_T_6005929,bonafide
LA_T_1571597,spoof
LA_T_4229938,spoof
LA_T_3059679,spoof
LA_T_3685383,spoof
LA_T_3055656,spoof
LA_T_7851926,bonafide
LA_T_5521272,bonafide
LA_T_4674925,bonafide
LA_T_1334642,spoof
LA_T_2383876,spoof
LA_T_1765412,spoof
LA_T_2613474,spoof
LA_T_1479341,spoof
LA_T_6742582,bonafide
LA_T_3737620,spoof
LA_T_4168155,spoof
LA_T_4036657,spoof
LA_T_2716677,spoof
LA_T_1096613,spoof
LA_T_1778835,spoof
LA_T_2174213,spoof
LA_T_4224058,bonafide
LA_T_6746965,bonafide
LA_T_7146737,bonafide
LA_T_3068066,spoof
LA_T_1577621,spoof
LA_T_2812284,spoof
LA_T_3993498,bonafide
LA_T_1316001,bonafide
LA_T_1203360,bonafide
LA_T_4506937,spoof
LA_T_4845448,spoof
LA_T_6253524,bonafide
LA_T_1191172,spoof
LA_T_4124430,bonafide
LA_T_4642103,bonafide
LA_T_6993201,bonafide
LA_T_7948400,bonafide
LA_T_3171621,bonafide
LA_T_2416931,spoof
LA_T_1010025,spoof
LA_T_1114980,bonafide
LA_T_2879808,spoof
LA_T_3565683,bonafide
LA_T_8371319,bonafide
LA_T_1670486,bonafide
LA_T_7871766,bonafide
LA_T_5683238,bonafide
LA_T_5103637,bonafide
LA_T_5064135,bonafide
LA_T_1275719,spoof
LA_T_6999716,bonafide
LA_T_4072105,spoof
LA_T_2069626,bonafide
LA_T_1148175,spoof
LA_T_1814438,spoof
LA_T_3778213,bonafide
LA_T_9108411,bonafide
LA_T_4350897,bonafide
LA_T_3675617,spoof
LA_T_6960204,bonafide
LA_T_4486316,bonafide
LA_T_1153198,spoof
LA_T_4328032,spoof
LA_T_6303319,bonafide
LA_T_1467964,bonafide
LA_T_4940666,bonafide
LA_T_2905034,spoof
LA_T_2586132,spoof
LA_T_4638323,spoof
LA_T_4667091,bonafide
LA_T_2011404,spoof
LA_T_1209325,bonafide
LA_T_3506909,bonafide
LA_T_8458654,bonafide
LA_T_4852642,spoof
LA_T_3058443,bonafide
LA_T_8147818,bonafide
LA_T_2173757,spoof
LA_T_1107670,spoof
LA_T_7325847,bonafide
LA_T_3641295,bonafide
LA_T_5264330,bonafide
LA_T_3183382,spoof
LA_T_6767811,bonafide
LA_T_7566003,bonafide
LA_T_4268513,spoof
LA_T_1857270,spoof
LA_T_2095563,spoof
LA_T_2451453,spoof
LA_T_4848180,bonafide
LA_T_2210210,spoof
LA_T_4913965,spoof
LA_T_1068454,spoof
LA_T_8290600,bonafide
LA_T_3537526,bonafide
LA_T_4775357,spoof
LA_T_1716419,spoof
LA_T_3649480,bonafide
LA_T_9754081,bonafide
LA_T_5100132,bonafide
LA_T_2505399,spoof
LA_T_1302075,bonafide
LA_T_1091653,bonafide
LA_T_1429012,bonafide
LA_T_2815642,spoof
LA_T_2326479,spoof
LA_T_3855727,spoof
LA_T_1672105,spoof
LA_T_4653938,bonafide
LA_T_5669661,bonafide
LA_T_1661773,bonafide
LA_T_2967401,spoof
LA_T_6499650,bonafide
LA_T_2731059,spoof
LA_T_3999133,spoof
LA_T_1390121,spoof
LA_T_9026573,bonafide
LA_T_2299372,bonafide
LA_T_4234865,bonafide
LA_T_3794886,spoof
LA_T_4547012,spoof
LA_T_2265176,spoof
LA_T_3118857,spoof
LA_T_2349660,spoof
LA_T_4716810,spoof
LA_T_2998217,spoof
LA_T_2859018,spoof
LA_T_3066517,spoof
LA_T_5565624,bonafide
LA_T_1129547,spoof
LA_T_2609245,spoof
LA_T_3416785,bonafide
LA_T_3908268,spoof
LA_T_8751424,bonafide
LA_T_1679817,spoof
LA_T_7753868,bonafide
LA_T_1651877,bonafide
LA_T_3394279,spoof
LA_T_2745780,bonafide
LA_T_3245951,spoof
LA_T_6760364,bonafide
LA_T_3490050,spoof
LA_T_6499936,bonafide
LA_T_1182856,bonafide
LA_T_3561136,bonafide
LA_T_5866152,bonafide
LA_T_4739691,spoof
LA_T_2753180,spoof
LA_T_2425472,spoof
LA_T_3546321,spoof
LA_T_1729928,spoof
LA_T_4347902,spoof
LA_T_4901591,bonafide
LA_T_6632904,bonafide
LA_T_4903635,spoof
LA_T_6441166,bonafide
LA_T_2523810,spoof
LA_T_2092466,bonafide
LA_T_3705551,spoof
LA_T_2373224,spoof
LA_T_2660047,spoof
LA_T_3679258,bonafide
LA_T_8993559,bonafide
LA_T_4861861,bonafide
LA_T_1441999,bonafide
LA_T_8480400,bonafide
LA_T_2555028,bonafide
LA_T_4651598,bonafide
LA_T_1924569,spoof
LA_T_3719682,spoof
LA_T_5065316,bonafide
LA_T_1539313,spoof
LA_T_4601791,spoof
LA_T_6839158,bonafide
LA_T_4643166,spoof
LA_T_3042782,spoof
LA_T_1128464,spoof
LA_T_4451627,spoof
LA_T_9735807,bonafide
LA_T_1090966,spoof
LA_T_4478089,spoof
LA_T_7447351,bonafide
LA_T_3833546,spoof
LA_T_7670239,bonafide
LA_T_2198548,spoof
LA_T_7462273,bonafide
LA_T_4506919,spoof
LA_T_1842385,spoof
LA_T_2884364,spoof
LA_T_9804482,bonafide
LA_T_1213624,bonafide
LA_T_4578357,spoof
LA_T_6715532,bonafide
LA_T_1412068,spoof
LA_T_2496392,spoof
LA_T_3703881,spoof
LA_T_2073841,spoof
LA_T_3930075,spoof
LA_T_4203027,spoof
LA_T_2282488,spoof
LA_T_7833340,bonafide
LA_T_3526016,spoof
LA_T_9124804,bonafide
LA_T_1525143,spoof
LA_T_2537892,bonafide
LA_T_2127844,bonafide
LA_T_3229017,spoof
LA_T_2014408,spoof
LA_T_2167549,bonafide
LA_T_5304944,bonafide
LA_T_5172338,bonafide
LA_T_4213098,spoof
LA_T_3247389,bonafide
LA_T_2567542,spoof
LA_T_7774011,bonafide
LA_T_1943560,spoof
LA_T_3688470,spoof
LA_T_4365113,bonafide
LA_T_1007615,spoof
LA_T_1504480,spoof
LA_T_2203140,spoof
LA_T_2144271,spoof
LA_T_2127859,spoof
LA_T_3487529,bonafide
LA_T_2606704,bonafide
LA_T_4993268,bonafide
LA_T_8955767,bonafide
LA_T_1833612,spoof
LA_T_2732709,bonafide
LA_T_1353924,spoof
LA_T_3279777,spoof
LA_T_1325059,bonafide
LA_T_2591224,spoof
LA_T_3389990,spoof
LA_T_4529370,bonafide
LA_T_4710920,bonafide
LA_T_3486374,spoof
LA_T_3913892,bonafide
LA_T_8106288,bonafide
LA_T_2363001,spoof
LA_T_1599278,bonafide
LA_T_1988186,spoof
LA_T_1731519,spoof
LA_T_3492130,bonafide
LA_T_3947125,spoof
LA_T_3630592,spoof
LA_T_7087021,bonafide
LA_T_3081596,spoof
LA_T_4239434,bonafide
LA_T_3307517,spoof
LA_T_1542815,spoof
LA_T_9213454,bonafide
LA_T_2563143,spoof
LA_T_1581266,spoof
LA_T_1498247,bonafide
LA_T_9102017,bonafide
LA_T_9242200,bonafide
LA_T_2479099,spoof
LA_T_4807785,bonafide
LA_T_4957496,bonafide
LA_T_3659915,bonafide
LA_T_4104320,spoof
LA_T_5680519,bonafide
LA_T_4690259,spoof
LA_T_9923341,bonafide
LA_T_1388326,spoof
LA_T_9949256,bonafide
LA_T_3505871,bonafide
LA_T_1996489,spoof
LA_T_4736046,spoof
LA_T_1299858,spoof
LA_T_1883265,spoof
LA_T_1843642,bonafide
LA_T_3426616,bonafide
LA_T_6108044,bonafide
LA_T_9803720,bonafide
LA_T_7746470,bonafide
LA_T_6627080,bonafide
LA_T_7356545,bonafide
LA_T_3679612,spoof
LA_T_3397896,spoof
LA_T_3785778,spoof
LA_T_7254652,bonafide
LA_T_1567376,spoof
LA_T_1672621,spoof
LA_T_1729071,spoof
LA_T_1675536,bonafide
LA_T_2798620,spoof
LA_T_7102200,bonafide
LA_T_1896623,bonafide
LA_T_3136200,spoof
LA_T_1473188,spoof
LA_T_5831523,bonafide
LA_T_2598851,bonafide
LA_T_1275090,spoof
LA_T_1346897,bonafide
LA_T_3266172,spoof
LA_T_2839528,spoof
LA_T_4417158,spoof
LA_T_9608821,bonafide
LA_T_2132483,spoof
LA_T_1671516,bonafide
LA_T_8374631,bonafide
LA_T_1167339,spoof
LA_T_1457244,spoof
LA_T_8438461,bonafide
LA_T_2831191,spoof
LA_T_4082543,spoof
LA_T_1608535,spoof
LA_T_3021659,spoof
LA_T_3626619,bonafide
LA_T_8639228,bonafide
LA_T_4166086,spoof
LA_T_2369027,spoof
LA_T_1525007,spoof
LA_T_1042549,spoof
LA_T_2750209,spoof
LA_T_1457379,bonafide
LA_T_1835634,spoof
LA_T_6462285,bonafide
LA_T_9901878,bonafide
LA_T_9860699,bonafide
LA_T_4277542,spoof
LA_T_9630620,bonafide
LA_T_1590181,bonafide
LA_T_7532043,bonafide
LA_T_4481988,spoof
LA_T_2085766,bonafide
LA_T_2666010,spoof
LA_T_4141690,spoof
LA_T_4172772,spoof
LA_T_4431889,spoof
LA_T_2032733,bonafide
LA_T_4626416,spoof
LA_T_1053141,spoof
LA_T_1871200,spoof
LA_T_5481571,bonafide
LA_T_8052308,bonafide
LA_T_2299312,spoof
LA_T_9483901,bonafide
LA_T_1355755,spoof
LA_T_3579841,bonafide
LA_T_8171933,bonafide
LA_T_2502370,spoof
LA_T_3588040,spoof
LA_T_7737217,bonafide
LA_T_3404427,spoof
LA_T_2618453,spoof
LA_T_4466470,spoof
LA_T_1610370,spoof
LA_T_4014263,spoof
LA_T_4718995,spoof
LA_T_1779416,spoof
LA_T_1984614,spoof
LA_T_1663364,spoof
LA_T_3110367,spoof
LA_T_3938480,bonafide
LA_T_2181893,spoof
LA_T_1849984,spoof
LA_T_1012583,spoof
LA_T_5010828,bonafide
LA_T_3397120,spoof
LA_T_2175343,spoof
LA_T_1099214,spoof
LA_T_7133372,bonafide
LA_T_2026553,bonafide
LA_T_1504883,spoof
LA_T_4758158,spoof
LA_T_1772415,spoof
LA_T_6106283,bonafide
LA_T_2797155,bonafide
LA_T_9693011,bonafide
LA_T_4069200,spoof
LA_T_3129308,spoof
LA_T_8062147,bonafide
LA_T_1645264,spoof
LA_T_6970113,bonafide
LA_T_4086457,bonafide
LA_T_8723580,bonafide
LA_T_4568651,spoof
LA_T_8971567,bonafide
LA_T_4154798,spoof
LA_T_2226780,spoof
LA_T_2015462,spoof
LA_T_1395600,spoof
LA_T_4000361,spoof
LA_T_2910603,spoof
LA_T_8220892,bonafide
LA_T_3275577,spoof
LA_T_1563365,bonafide
LA_T_2850745,spoof
LA_T_1347550,bonafide
LA_T_4299599,spoof
LA_T_3736140,spoof
LA_T_2413287,spoof
LA_T_6887491,bonafide
LA_T_2205687,bonafide
LA_T_8716901,bonafide
LA_T_2659938,spoof
LA_T_1851367,spoof
LA_T_2564457,spoof
LA_T_8925615,bonafide
LA_T_4471736,spoof
LA_T_2313312,spoof
LA_T_6946670,bonafide
LA_T_4791954,spoof
LA_T_4359944,bonafide
LA_T_1944179,spoof
LA_T_4730599,spoof
LA_T_5065822,bonafide
LA_T_7629056,bonafide
LA_T_1923872,bonafide
LA_T_4230020,spoof
LA_T_2562689,bonafide
LA_T_9634249,bonafide
LA_T_2347217,bonafide
LA_T_1033159,spoof
LA_T_3901526,spoof
LA_T_4816978,spoof
LA_T_1850257,spoof
LA_T_1569477,bonafide
LA_T_2742511,spoof
LA_T_3264613,bonafide
LA_T_3830888,spoof
LA_T_2906660,spoof
LA_T_3197072,bonafide
LA_T_3619080,spoof
LA_T_7877019,bonafide
LA_T_6246443,bonafide
LA_T_3602529,spoof
LA_T_3965083,spoof
LA_T_3441957,bonafide
LA_T_8105555,bonafide
LA_T_1617431,bonafide
LA_T_3504635,spoof
LA_T_2653144,bonafide
LA_T_3527939,spoof
LA_T_5404480,bonafide
LA_T_5179598,bonafide
LA_T_2715624,bonafide
LA_T_1696081,spoof
LA_T_7397041,bonafide
LA_T_7593116,bonafide
LA_T_3668826,spoof
LA_T_4467080,spoof
LA_T_3884484,spoof
LA_T_4710044,bonafide
LA_T_6669635,bonafide
LA_T_5322386,bonafide
LA_T_1551620,spoof
LA_T_1251373,spoof
LA_T_8852458,bonafide
LA_T_2154892,spoof
LA_T_3219776,bonafide
LA_T_9654665,bonafide
LA_T_3437652,spoof
LA_T_8104399,bonafide
LA_T_7231615,bonafide
LA_T_3324863,spoof
LA_T_4140135,bonafide
LA_T_1230638,spoof
LA_T_4846659,spoof
LA_T_1830070,spoof
LA_T_3327129,spoof
LA_T_2110147,spoof
LA_T_2325282,spoof
LA_T_3077720,spoof
LA_T_2122243,spoof
LA_T_3354987,bonafide
LA_T_2777160,bonafide
LA_T_2720285,bonafide
LA_T_6546868,bonafide
LA_T_4113721,bonafide
LA_T_6160841,bonafide
LA_T_2924513,spoof
LA_T_5081062,bonafide
LA_T_2987671,bonafide
LA_T_2154024,spoof
LA_T_1239258,spoof
LA_T_4829102,bonafide
LA_T_4100536,bonafide
LA_T_6350377,bonafide
LA_T_4168258,spoof
LA_T_4886527,spoof
LA_T_6099597,bonafide
LA_T_1794966,bonafide
LA_T_4774940,bonafide
LA_T_3668464,spoof
LA_T_1590800,bonafide
LA_T_3143444,spoof
LA_T_1852066,spoof
LA_T_7316655,bonafide
LA_T_6073936,bonafide
LA_T_5621967,bonafide
LA_T_2649016,spoof
LA_T_1598416,spoof
LA_T_2684786,bonafide
LA_T_2006178,spoof
LA_T_2186535,spoof
LA_T_3981468,spoof
LA_T_9740938,bonafide
LA_T_2899737,spoof
LA_T_2915385,spoof
LA_T_1030180,spoof
LA_T_4808367,spoof
LA_T_1128865,bonafide
LA_T_4213352,spoof
LA_T_2774050,bonafide
LA_T_1701314,spoof
LA_T_2881097,spoof
LA_T_1989982,spoof
LA_T_4871078,bonafide
LA_T_9671407,bonafide
LA_T_5099625,bonafide
LA_T_6093418,bonafide
LA_T_1203724,spoof
LA_T_6369221,bonafide
LA_T_3288573,bonafide
LA_T_4477504,spoof
LA_T_2947728,spoof
LA_T_9017338,bonafide
LA_T_2796852,spoof
LA_T_4804117,spoof
LA_T_3580594,spoof
LA_T_2100721,spoof
LA_T_1465318,spoof
LA_T_4438475,spoof
LA_T_6025945,bonafide
LA_T_4575102,bonafide
LA_T_2235150,spoof
LA_T_1661769,spoof
LA_T_9330790,bonafide
LA_T_5596732,bonafide
LA_T_3144147,spoof
LA_T_7910229,bonafide
LA_T_3174508,spoof
LA_T_8747149,bonafide
LA_T_1125418,spoof
LA_T_1518302,spoof
LA_T_2801226,spoof
LA_T_3249684,bonafide
LA_T_8083939,bonafide
LA_T_1715302,spoof
LA_T_9270440,bonafide
LA_T_6813958,bonafide
LA_T_1152387,spoof
LA_T_1721983,spoof
LA_T_2625026,spoof
LA_T_3645678,spoof
LA_T_9181552,bonafide
LA_T_1341447,bonafide
LA_T_2723989,spoof
LA_T_9863654,bonafide
LA_T_1861398,bonafide
LA_T_3865816,bonafide
LA_T_2599995,bonafide
LA_T_3971937,bonafide
LA_T_2308430,spoof
LA_T_5846701,bonafide
LA_T_8219979,bonafide
